order_id,order_date,customer_id,shipping_method_id,dest_address_id
1462,2023-06-27 14:36:35,1625,2,431
1463,2024-01-24 21:45:34,1827,4,431
1464,2025-07-19 01:44:46,1602,1,432
1465,2024-07-04 13:08:47,1620,4,432
1466,2024-05-29 01:52:09,1972,1,432
1467,2022-11-13 21:00:07,19,3,433
1468,2024-07-02 06:01:04,24,1,433
1469,2024-05-29 05:07:29,472,4,433
1470,2022-12-07 03:00:47,1119,1,433
1471,2025-09-15 18:55:42,1840,3,433
1472,2025-10-07 04:19:40,76,1,434
1473,2022-11-20 15:40:34,1111,2,434
1474,2024-08-15 02:41:57,1231,1,434
1475,2023-07-11 14:00:14,1542,1,434
1476,2023-01-21 09:35:02,933,4,435
1477,2024-01-08 15:51:49,1731,2,435
1478,2025-07-30 06:57:30,20,2,436
1479,2025-06-28 21:14:24,292,3,436
1480,2024-11-01 12:44:11,663,2,436
1481,2025-02-24 10:38:02,845,4,436
1482,2025-01-12 23:13:24,1638,4,436
1483,2022-12-28 17:20:32,1674,4,436
1484,2024-03-11 08:17:38,1697,1,436
1485,2023-06-05 09:18:30,388,3,437
1486,2025-01-13 14:01:02,551,1,437
1487,2023-07-23 22:21:17,145,2,438
1488,2022-12-18 18:23:19,1229,2,438
1489,2024-12-18 11:59:49,1487,1,439
1490,2023-05-11 22:14:45,1915,3,439
1491,2025-10-21 10:30:15,406,4,440
1492,2023-10-13 07:10:22,785,3,440
1493,2023-04-11 01:32:49,882,3,440
1494,2022-11-09 20:38:37,992,2,440
1495,2025-07-02 02:06:29,1176,2,440
1496,2025-07-01 06:04:03,1394,3,440
1497,2025-08-27 08:06:42,1922,1,440
1498,2025-08-24 11:19:05,852,3,441
1499,2024-02-03 05:50:28,989,1,441
1500,2024-07-31 16:55:15,1206,2,441
1501,2023-12-08 12:43:59,1268,1,441
1502,2025-03-20 01:26:31,1995,4,441
1503,2025-05-17 16:36:18,244,4,442
1504,2022-11-25 22:19:13,446,1,442
1505,2025-05-29 18:26:39,987,1,442
1506,2023-05-15 13:21:43,348,4,443
1507,2024-12-28 23:40:56,396,3,443
1508,2023-04-06 01:30:35,1851,3,443
1509,2023-09-06 15:20:48,65,3,444
1510,2023-04-13 21:48:13,188,2,444
1511,2023-11-28 19:57:14,295,4,444
1512,2024-06-01 22:41:41,303,3,444
1513,2025-06-17 19:25:14,675,2,444
1514,2025-09-12 04:32:19,885,4,444
1515,2023-10-21 15:15:19,1203,1,444
1516,2024-09-03 16:48:23,1729,3,444
1517,2025-04-13 21:49:47,557,4,445
1518,2023-01-04 07:18:42,1753,4,445
1519,2025-04-16 22:15:36,73,4,447
1520,2023-03-03 04:56:16,329,4,448
1521,2025-03-25 21:16:48,935,3,448
1522,2023-08-05 07:41:10,1939,3,448
1523,2024-11-06 10:19:02,419,2,449
1524,2024-07-04 14:39:22,828,3,449
1525,2024-09-09 01:24:59,884,3,449
1526,2025-03-23 22:48:39,1255,4,449
1527,2024-10-13 20:27:39,1732,4,449
1528,2023-07-27 23:15:41,614,2,450
1529,2025-06-08 01:37:20,645,1,450
1530,2023-11-01 21:16:35,873,3,450
1531,2024-08-18 13:27:25,1220,4,450
1532,2024-03-01 23:59:41,119,4,451
1533,2023-03-05 06:35:35,1113,3,451
1534,2023-06-22 13:07:09,42,4,452
1535,2023-02-08 05:43:56,1111,4,452
1536,2025-06-01 22:38:40,1740,4,452
1537,2024-09-13 02:27:28,1773,3,452
1538,2023-03-30 18:41:59,159,3,453
1539,2022-12-28 04:58:38,79,1,454
1540,2025-04-18 06:04:23,254,2,454
1541,2023-05-31 06:23:47,805,1,454
1542,2023-11-02 02:40:50,1315,3,454
1543,2024-11-10 01:09:58,1771,3,454
1544,2025-07-04 05:50:12,843,3,456
1545,2025-07-31 12:12:26,1187,2,456
1546,2024-03-05 19:12:43,1637,3,456
1547,2023-10-25 22:57:50,1925,2,456
1548,2023-08-06 07:12:37,601,3,457
1549,2025-08-24 10:07:37,863,2,457
1550,2024-08-18 15:19:20,941,1,457
1551,2022-11-10 15:47:09,952,4,457
1552,2025-04-28 01:50:00,1014,2,457
1553,2025-02-03 20:33:51,939,1,458
1554,2025-08-01 22:01:21,802,4,459
1555,2024-12-16 01:09:24,985,3,459
1556,2023-08-18 23:34:34,1192,2,459
1557,2025-01-08 13:20:20,1428,4,459
1558,2024-06-16 01:03:33,1364,3,460
1559,2025-03-02 03:52:43,1710,4,460
1560,2025-09-29 23:58:02,76,2,461
1561,2024-05-20 20:16:22,550,2,461
1562,2023-04-14 09:16:48,855,4,461
1563,2023-08-05 01:40:16,1125,1,461
1564,2024-05-19 04:02:04,1531,4,461
1565,2024-08-06 21:25:15,513,1,462
1566,2024-08-23 18:29:27,1431,3,462
1567,2023-07-23 22:20:25,1480,1,462
1568,2023-06-27 01:50:59,98,4,463
1569,2022-11-15 09:53:12,936,2,463
1570,2023-11-22 11:00:06,1275,2,463
1571,2024-10-09 07:51:23,824,4,464
1572,2023-05-10 10:03:34,1416,1,464
1573,2024-06-16 08:13:27,1951,3,464
1574,2025-03-15 01:31:44,320,4,465
1575,2023-05-31 10:50:01,677,2,465
1576,2024-09-08 07:53:09,1730,4,465
1577,2023-01-21 12:08:00,1356,1,466
1578,2025-07-20 23:21:52,1458,4,466
1579,2024-09-09 06:31:50,918,1,467
1580,2024-10-31 17:36:14,258,2,468
1581,2023-04-29 19:30:12,544,1,468
1582,2023-05-10 03:55:51,748,4,468
1583,2025-06-23 02:57:35,814,4,468
1584,2023-07-25 04:39:32,1595,2,468
1585,2025-01-25 21:41:18,1797,2,468
1586,2022-12-21 17:57:12,15,3,469
1587,2023-07-06 09:43:22,271,3,469
1588,2025-08-21 06:57:21,1298,2,469
1589,2025-03-25 04:27:37,1641,1,469
1590,2025-04-24 05:56:57,1724,2,469
1591,2024-07-21 08:41:40,1929,4,469
1592,2024-05-25 23:27:12,1981,3,469
1593,2025-04-16 15:10:16,1655,2,470
1594,2025-08-19 12:58:23,364,2,471
1595,2024-02-08 21:45:01,1041,4,471
1596,2024-12-30 16:18:06,1574,4,471
1597,2025-09-15 01:47:01,619,2,472
1598,2025-02-14 14:58:44,900,2,472
1599,2025-09-10 12:21:04,1588,1,472
1600,2023-10-03 11:40:01,337,4,473
1601,2023-10-09 22:18:46,756,3,473
1602,2023-07-26 14:44:43,1225,1,473
1603,2025-06-26 15:08:53,23,2,474
1604,2024-10-31 18:54:41,382,3,474
1605,2025-03-02 14:47:21,430,1,474
1606,2025-05-16 22:35:32,657,2,474
1607,2023-04-17 15:57:22,939,2,474
1608,2023-11-10 11:38:28,485,4,475
1609,2023-05-16 13:22:49,572,1,475
1610,2024-01-04 13:15:26,1430,2,475
1611,2025-07-10 19:16:04,1144,2,476
1612,2024-07-30 14:34:48,1169,1,476
1613,2022-12-20 15:24:51,1449,3,476
1614,2024-11-15 01:27:02,241,3,477
1615,2024-07-27 16:38:17,729,1,477
1616,2025-09-04 22:52:24,1895,1,477
1617,2025-06-11 04:39:06,1922,2,477
1618,2023-01-05 10:19:45,508,2,478
1619,2023-11-30 18:11:30,560,2,478
1620,2023-12-12 20:29:00,1345,1,478
1621,2025-06-15 17:15:48,53,1,479
1622,2023-11-01 07:27:20,184,2,479
1623,2024-05-30 18:05:21,1493,2,479
1624,2023-01-10 20:23:48,33,1,480
1625,2024-06-23 16:32:19,467,2,480
1626,2025-07-13 18:28:08,879,1,480
1627,2023-07-07 17:51:58,1028,4,480
1628,2023-08-27 13:02:25,1300,1,480
1629,2023-06-21 22:46:33,115,2,482
1630,2024-10-01 11:11:01,211,4,482
1631,2023-09-24 15:18:34,1614,1,482
1632,2025-10-17 06:01:45,70,2,483
1633,2023-03-21 08:34:27,736,1,483
1634,2024-08-27 20:27:02,1176,2,483
1635,2024-03-18 07:11:49,182,3,484
1636,2023-10-17 08:29:37,1246,2,484
1637,2022-11-03 08:24:24,1975,3,484
1638,2023-06-30 19:05:15,1035,3,485
1639,2023-07-17 06:48:19,1228,4,485
1640,2024-06-29 13:19:11,1343,2,485
1641,2024-03-20 07:37:51,606,3,486
1642,2025-05-11 08:54:41,437,1,487
1643,2025-07-25 12:26:35,1134,1,487
1644,2025-03-11 20:01:09,330,4,488
1645,2025-04-11 12:10:57,956,3,488
1646,2024-03-21 11:05:45,986,4,488
1647,2024-05-14 12:58:54,1120,4,488
1648,2024-09-13 10:35:46,1585,4,488
1649,2023-09-18 20:17:46,872,3,489
1650,2022-12-09 10:03:43,1128,4,489
1651,2023-01-28 16:19:08,384,3,490
1652,2023-09-06 11:18:12,1213,2,490
1653,2024-12-07 03:41:47,138,1,491
1654,2025-04-25 00:18:24,634,4,491
1655,2024-04-04 04:21:54,1615,1,491
1656,2024-09-30 15:58:36,1726,1,491
1657,2025-08-09 08:04:32,63,3,492
1658,2025-06-15 17:27:00,449,3,492
1659,2023-11-27 02:40:30,650,2,492
1660,2025-10-02 21:34:40,1399,4,492
1661,2023-11-27 09:42:33,1330,2,493
1662,2023-01-29 22:04:30,1418,2,493
1663,2024-01-16 03:50:57,1961,3,493
1664,2025-10-04 02:15:39,85,2,494
1665,2025-09-24 16:07:13,441,4,494
1666,2024-10-13 05:44:31,743,1,494
1667,2024-12-24 19:49:00,841,1,494
1668,2025-04-20 20:38:35,1041,1,494
1669,2023-08-10 05:40:27,1869,4,494
1670,2024-06-19 01:49:30,1400,2,495
1671,2023-01-30 15:24:48,1502,1,495
1672,2025-01-11 20:13:48,360,3,496
1673,2023-07-27 13:27:19,374,3,496
1674,2023-03-13 09:23:02,820,2,496
1675,2023-04-13 17:00:04,873,3,496
1676,2025-04-08 06:22:17,1214,3,496
1677,2023-04-07 23:51:05,231,1,497
1678,2024-04-22 19:38:13,246,4,497
1679,2023-03-01 22:14:30,498,4,497
1680,2025-01-07 13:39:55,56,4,498
1681,2025-08-06 19:15:59,897,2,498
1682,2022-11-20 10:52:37,1204,3,498
1683,2023-02-15 17:04:08,1546,4,498
1684,2025-01-31 18:13:09,127,4,499
1685,2024-03-17 08:20:49,203,1,499
1686,2022-11-16 02:25:27,888,3,499
1687,2023-05-31 02:44:18,925,2,499
1688,2024-08-17 14:01:00,1064,4,499
1689,2024-12-06 09:28:23,1423,4,499
1690,2025-09-27 13:38:29,308,4,500
1691,2023-05-17 13:43:58,1338,3,500
1692,2025-02-13 01:57:22,1411,4,500
1693,2025-08-10 17:22:21,1432,2,501
1694,2025-03-10 08:16:42,1437,3,501
1695,2024-10-19 08:44:19,1775,4,501
1696,2024-03-11 03:20:06,29,4,502
1697,2025-02-14 16:31:14,1517,1,502
1698,2024-05-01 03:40:40,1960,4,502
1699,2024-11-11 00:59:52,1973,2,502
1700,2024-02-04 17:39:51,122,4,503
1701,2025-09-20 22:26:27,808,2,504
1702,2024-07-25 11:12:05,954,1,504
1703,2023-12-03 18:39:41,1764,3,504
1704,2025-02-13 21:33:26,1012,2,505
1705,2023-09-19 09:26:13,1559,3,505
1706,2025-03-07 17:05:38,1751,1,505
1707,2023-09-17 07:39:08,547,2,506
1708,2024-07-14 23:21:17,1197,1,506
1709,2023-06-28 22:40:29,1388,1,506
1710,2023-03-02 12:25:41,1429,3,506
1711,2023-06-03 15:51:50,1694,4,506
1712,2025-03-10 05:22:03,1752,2,506
1713,2023-07-01 15:00:43,1975,1,506
1714,2023-06-07 04:43:30,136,4,507
1715,2025-05-21 10:28:14,397,4,507
1716,2024-03-02 20:13:19,885,4,507
1717,2025-05-31 09:46:59,1006,2,507
1718,2024-01-15 11:41:15,1735,4,507
1719,2025-09-13 21:48:59,1886,4,507
1720,2024-09-12 05:07:36,646,1,508
1721,2023-08-20 04:51:57,696,1,508
1722,2024-06-04 06:06:44,544,4,509
1723,2025-01-23 08:08:37,1102,2,509
1724,2024-01-26 11:31:25,1765,3,509
1725,2023-06-08 09:27:42,365,2,510
1726,2023-04-20 11:51:41,1371,4,510
1727,2023-06-24 04:00:48,1898,2,510
1728,2025-01-18 01:18:15,188,2,511
1729,2023-04-30 20:28:00,944,1,511
1730,2024-06-23 00:55:46,1390,3,511
1731,2025-10-14 09:15:53,1865,1,511
1732,2025-05-08 07:28:00,625,3,512
1733,2023-04-11 18:17:16,1009,1,512
1734,2023-10-07 00:04:25,1171,3,512
1735,2024-09-20 12:36:48,1878,4,512
1736,2023-07-10 06:47:34,60,3,513
1737,2025-02-01 23:20:56,179,3,513
1738,2023-09-16 06:17:48,471,2,513
1739,2025-04-24 13:17:56,545,2,513
1740,2023-04-12 11:48:51,1437,4,513
1741,2024-02-21 16:34:57,122,2,514
1742,2022-11-15 00:32:38,682,4,514
1743,2023-12-18 12:53:50,1686,2,514
1744,2023-02-21 07:57:22,929,2,515
1745,2024-09-07 18:53:45,1039,3,515
1746,2025-06-21 07:13:08,1072,3,515
1747,2023-06-20 22:54:00,1096,1,515
1748,2023-05-02 17:56:02,1735,1,515
1749,2023-10-21 22:26:46,1785,2,515
1750,2024-12-24 08:52:41,118,3,516
1751,2025-02-01 22:28:22,259,2,516
1752,2025-07-23 18:53:03,671,2,517
1753,2024-07-12 20:20:51,1652,1,517
1754,2024-09-21 08:26:51,415,2,518
1755,2025-08-30 09:10:40,556,4,518
1756,2023-10-13 10:09:17,631,2,518
1757,2024-07-24 22:08:45,1010,3,518
1758,2023-05-14 01:10:59,1997,1,518
1759,2023-07-13 22:58:07,1294,1,519
1760,2025-07-01 01:33:37,1607,2,519
1761,2025-05-17 22:44:00,1718,4,519
1762,2023-05-17 17:41:34,296,3,520
1763,2025-05-25 19:22:01,362,1,520
1764,2024-11-25 00:32:30,881,1,520
1765,2024-03-19 11:47:35,1240,2,520
1766,2024-08-27 10:59:40,1045,3,521
1767,2024-03-18 14:33:50,1056,2,521
1768,2023-10-26 17:33:54,83,4,522
1769,2023-04-27 18:28:01,887,2,522
1770,2023-05-25 08:35:19,51,1,523
1771,2023-04-27 04:47:15,324,2,523
1772,2024-03-03 21:28:05,596,3,523
1773,2023-02-03 12:36:28,652,1,523
1774,2024-11-16 06:08:26,669,3,523
1775,2023-07-12 11:00:24,874,1,523
1776,2023-10-21 17:39:57,1395,4,523
1777,2023-03-25 04:23:36,1523,4,523
1778,2024-10-08 04:17:05,1890,4,523
1779,2023-04-09 01:40:29,1755,4,524
1780,2022-11-09 01:03:46,921,1,525
1781,2025-07-04 12:55:22,1167,4,525
1782,2025-08-24 03:46:25,1824,3,525
1783,2025-05-26 11:11:57,757,3,526
1784,2025-06-25 18:37:25,1194,2,527
1785,2023-04-10 20:51:41,319,4,528
1786,2025-07-09 20:33:24,648,3,528
1787,2025-02-25 18:37:34,919,4,528
1788,2024-12-06 08:41:24,11,2,529
1789,2024-01-01 05:16:53,171,3,529
1790,2023-04-21 05:56:22,894,3,529
1791,2024-06-01 01:07:08,1583,3,529
1792,2024-11-16 23:36:37,191,4,530
1793,2023-08-23 14:19:34,714,4,530
1794,2022-12-24 19:30:35,1510,2,530
1795,2024-07-10 09:33:07,168,2,531
1796,2023-10-28 13:42:11,420,1,531
1797,2023-08-11 14:11:38,713,1,531
1798,2022-11-10 10:09:34,816,1,531
1799,2025-07-05 01:05:25,1830,4,531
1800,2025-08-21 09:05:01,771,3,532
1801,2025-03-30 02:34:56,1824,4,532
1802,2025-07-25 23:06:52,255,3,533
1803,2023-04-05 15:44:22,1524,2,533
1804,2024-07-04 02:49:24,855,4,534
1805,2023-12-26 15:47:32,1094,1,534
1806,2023-11-03 18:26:38,1905,4,534
1807,2025-10-13 00:06:38,1958,1,534
1808,2025-01-02 11:54:34,268,1,535
1809,2025-10-04 17:05:10,394,3,535
1810,2023-01-29 09:15:29,865,4,535
1811,2025-04-24 05:55:54,1148,2,535
1812,2022-12-06 13:10:50,1810,2,537
1813,2023-07-17 12:50:59,1892,4,537
1814,2023-08-05 13:19:30,225,2,538
1815,2025-01-31 01:19:56,452,2,538
1816,2022-12-17 09:11:27,639,3,538
1817,2023-02-27 02:26:22,752,1,538
1818,2025-01-05 19:26:17,1233,4,538
1819,2025-07-29 19:10:08,1918,1,538
1820,2025-07-06 05:04:21,611,2,539
1821,2025-03-25 03:39:35,1781,1,539
1822,2023-06-13 07:41:12,6,3,540
1823,2025-02-09 00:54:44,710,1,540
1824,2024-09-27 03:57:18,366,4,541
1825,2023-10-05 02:44:27,1312,1,541
1826,2023-06-13 00:17:01,1768,2,541
1827,2023-05-03 12:31:28,1790,4,541
1828,2024-01-16 03:13:00,1920,3,541
1829,2023-06-14 04:12:03,1261,2,542
1830,2023-11-09 10:40:04,726,1,543
1831,2024-11-24 04:41:05,290,2,544
1832,2023-01-24 00:48:23,1871,2,544
1833,2023-10-16 04:57:37,894,4,545
1834,2024-02-12 22:47:32,1673,1,545
1835,2023-10-24 12:12:42,1944,1,545
1836,2024-01-22 10:41:52,391,3,546
1837,2025-06-27 05:09:31,1923,4,546
1838,2023-06-07 09:32:10,309,2,547
1839,2025-06-24 22:33:43,276,1,548
1840,2022-12-17 14:39:25,496,3,549
1841,2025-08-05 11:13:44,604,3,549
1842,2023-05-11 17:14:20,712,2,549
1843,2023-02-15 18:17:08,1158,3,549
1844,2023-11-04 08:04:46,833,2,550
1845,2024-07-20 20:44:40,1328,2,550
1846,2025-08-11 17:14:04,242,3,551
1847,2024-05-08 04:33:26,707,4,551
1848,2023-11-03 11:17:00,937,4,551
1849,2025-06-22 13:10:25,1016,1,551
1850,2025-02-27 12:33:04,408,4,552
1851,2025-06-13 07:42:41,415,2,552
1852,2024-10-16 17:21:42,831,3,552
1853,2024-09-17 04:16:23,1147,4,552
1854,2023-01-31 04:44:06,1154,1,552
1855,2022-11-03 11:18:39,1779,3,552
1856,2023-11-22 12:05:50,1823,3,552
1857,2025-01-25 15:51:02,968,2,553
1858,2022-12-29 08:05:19,1733,3,553
1859,2023-11-29 18:50:10,1784,1,553
1860,2024-01-27 04:53:20,106,3,554
1861,2024-11-03 03:10:15,247,4,554
1862,2023-01-10 00:02:50,1013,2,554
1863,2023-07-31 04:09:57,176,4,555
1864,2023-06-15 14:31:41,667,3,555
1865,2025-02-04 06:20:35,1734,3,555
1866,2024-06-07 21:34:15,1882,2,555
1867,2024-02-01 00:33:36,312,3,556
1868,2023-05-19 16:18:33,997,4,556
1869,2025-02-19 00:38:16,1370,2,556
1870,2022-11-13 17:08:26,1973,4,556
1871,2023-12-08 15:43:58,187,2,557
1872,2025-08-28 08:27:39,567,1,557
1873,2024-10-08 02:57:51,243,2,558
1874,2025-05-22 11:58:38,290,2,558
1875,2024-03-02 16:41:31,298,3,558
1876,2025-05-19 01:09:23,307,1,558
1877,2023-05-26 23:32:47,454,4,558
1878,2022-11-08 12:46:41,617,2,558
1879,2024-04-19 14:40:04,1128,3,558
1880,2023-09-16 03:29:16,1106,3,559
1881,2023-06-02 14:03:49,1212,1,559
1882,2023-04-06 03:37:23,1669,3,559
1883,2022-11-15 22:04:03,160,2,560
1884,2022-12-09 10:28:41,595,3,560
1885,2024-08-23 08:16:55,1325,4,560
1886,2023-06-28 22:51:35,1333,4,560
1887,2025-03-12 07:36:10,378,2,561
1888,2022-12-25 18:31:00,1708,4,561
1889,2025-08-07 03:11:45,1749,1,561
1890,2023-03-30 21:52:27,1860,1,561
1891,2023-11-28 10:39:07,168,2,562
1892,2024-09-28 13:19:16,296,2,562
1893,2025-08-23 21:02:10,1188,1,562
1894,2023-04-07 23:36:07,291,1,563
1895,2023-12-01 02:54:47,464,2,563
1896,2024-09-06 18:44:10,966,3,563
1897,2024-06-12 01:34:21,1551,3,563
1898,2025-01-04 13:03:21,228,1,564
1899,2022-11-25 01:42:48,1557,2,564
1900,2025-08-24 18:51:20,599,1,565
1901,2024-12-01 14:38:25,1462,1,565
1902,2025-04-24 20:16:03,421,1,566
1903,2024-05-20 21:07:33,759,4,566
1904,2024-03-08 10:47:11,1008,2,566
1905,2025-09-19 22:36:56,1024,1,566
1906,2023-09-16 04:25:07,1571,1,566
1907,2025-08-21 08:12:59,1727,1,566
1908,2023-06-19 04:08:49,1871,2,566
1909,2024-09-25 12:38:59,365,4,567
1910,2023-06-28 18:49:40,1083,3,567
1911,2024-05-14 11:40:55,795,3,568
1912,2025-04-10 12:18:41,669,3,569
1913,2025-08-06 16:35:03,1258,1,569
1914,2023-08-03 20:06:02,1326,1,569
1915,2024-06-22 00:27:24,1822,4,569
1916,2023-05-24 03:34:37,136,3,570
1917,2024-11-12 23:39:22,484,4,570
1918,2023-08-27 17:04:29,593,4,570
1919,2023-04-17 23:19:14,729,4,570
1920,2024-05-13 09:13:13,812,1,570
1921,2023-12-27 21:06:23,976,1,570
1922,2025-03-06 13:50:24,966,1,571
1923,2024-03-13 08:48:32,1316,3,571
1924,2024-10-31 02:36:42,1600,4,571
1925,2024-09-23 02:08:47,552,1,572
1926,2023-01-14 01:04:48,1763,1,572
1927,2024-10-19 09:00:19,509,3,573
1928,2025-07-31 01:11:04,692,3,573
1929,2024-07-05 21:15:42,217,3,574
1930,2024-03-07 17:06:49,665,1,574
1931,2024-07-18 21:36:39,912,1,574
1932,2025-06-11 00:23:14,1833,2,574
1933,2024-03-09 12:39:49,1924,3,574
1934,2025-04-03 04:55:31,1940,1,574
1935,2023-11-05 11:24:39,32,3,575
1936,2023-06-11 12:16:55,523,2,575
1937,2025-06-25 18:27:56,819,3,575
1938,2022-11-26 08:06:37,1900,4,575
1939,2024-06-19 19:42:31,880,3,576
1940,2023-06-15 21:16:37,938,1,576
1941,2023-02-08 18:41:19,1919,2,576
1942,2025-08-11 03:23:50,288,2,577
1943,2025-05-05 00:09:01,971,4,577
1944,2024-09-08 04:05:12,573,4,578
1945,2023-09-04 12:05:48,926,3,578
1946,2025-04-27 08:51:42,1277,4,578
1947,2023-09-18 19:18:18,1292,4,578
1948,2023-05-14 06:50:37,1629,1,578
1949,2025-03-10 12:05:23,1717,3,578
1950,2024-01-06 07:54:56,540,1,579
1951,2024-03-31 01:23:37,769,2,579
1952,2024-03-28 11:02:32,1094,2,579
1953,2025-01-05 13:03:47,1268,1,580
1954,2024-10-24 12:37:11,1901,4,580
1955,2023-01-13 10:00:47,1098,3,581
1956,2023-12-29 12:28:25,1670,1,581
1957,2025-03-31 10:41:09,789,4,582
1958,2025-06-14 02:34:21,1423,4,582
1959,2024-01-18 08:30:23,212,3,583
1960,2025-07-07 02:16:27,1724,4,583
1961,2024-01-17 22:27:11,1750,3,584
1962,2024-12-04 05:56:54,1880,3,584
1963,2024-11-14 14:44:36,236,3,585
1964,2024-12-04 18:23:35,1678,3,585
1965,2023-06-18 08:34:54,1882,2,585
1966,2025-02-03 05:19:14,300,1,586
1967,2024-04-24 07:39:30,331,4,586
1968,2024-10-15 09:25:30,1162,2,586
1969,2022-11-16 21:57:26,1643,3,586
1970,2024-03-23 04:09:58,61,3,587
1971,2025-01-26 09:20:37,148,3,587
1972,2023-01-12 03:50:23,350,1,587
1973,2024-08-11 20:39:59,1174,4,587
1974,2025-01-22 05:54:33,1461,3,587
1975,2025-04-27 06:04:47,931,1,588
1976,2023-03-28 22:08:14,940,1,588
1977,2023-04-26 13:41:36,996,4,588
1978,2025-07-21 20:44:28,1951,3,588
1979,2025-05-23 14:38:42,1450,3,589
1980,2023-02-27 03:23:30,1234,2,590
1981,2024-02-12 12:26:31,1918,2,590
1982,2023-06-27 21:40:32,69,2,591
1983,2023-11-23 19:39:34,116,1,592
1984,2025-04-22 18:15:13,380,4,592
1985,2024-06-29 09:41:15,745,4,592
1986,2023-04-18 03:35:11,870,3,592
1987,2025-10-23 12:45:22,1034,4,592
1988,2024-06-23 01:53:39,1138,3,592
1989,2024-06-07 00:59:21,1198,3,592
1990,2023-08-14 09:33:01,1490,4,592
1991,2023-07-09 12:21:30,1563,2,592
1992,2022-12-28 12:39:34,526,2,593
1993,2022-10-30 17:06:32,811,4,593
1994,2024-07-11 02:56:11,1336,2,593
1995,2025-03-21 05:36:53,1479,2,593
1996,2023-02-14 16:03:22,466,4,594
1997,2025-01-10 22:20:08,1566,2,594
1998,2023-02-24 23:40:25,1971,2,594
1999,2024-04-10 16:34:56,437,2,595
2000,2023-07-27 13:48:22,830,4,595
2001,2024-01-03 00:52:50,1065,1,595
2002,2023-09-02 20:16:38,1378,2,595
2003,2025-05-18 01:08:57,1189,4,596
2004,2024-10-30 15:08:23,1504,4,596
2005,2023-01-31 21:07:01,1662,1,596
2006,2024-10-20 08:46:02,1262,1,597
2007,2025-03-11 08:19:55,1369,4,597
2008,2023-02-10 15:12:09,1742,4,597
2009,2025-01-23 05:39:49,510,4,598
2010,2023-11-22 02:35:23,1930,3,598
2011,2023-01-13 06:02:13,224,4,599
2012,2023-04-22 03:12:00,376,2,600
2013,2024-03-01 14:16:13,548,3,600
2014,2023-02-05 10:08:18,562,4,600
2015,2025-01-11 23:59:58,863,2,600
2016,2023-06-08 12:32:53,1043,1,600
2017,2023-08-22 06:13:25,1059,3,600
2018,2023-12-01 13:07:18,720,2,601
2019,2024-05-06 09:06:15,866,1,601
2020,2024-01-05 14:41:22,1978,4,601
2021,2025-10-21 12:57:48,536,1,602
2022,2023-11-26 01:54:20,662,4,602
2023,2025-07-19 23:20:17,1712,1,602
2024,2023-01-12 02:04:44,741,3,603
2025,2023-04-22 05:15:34,1243,3,603
2026,2024-03-13 17:01:32,1398,4,603
2027,2023-09-22 19:57:16,1475,4,603
2028,2024-09-03 17:42:36,1804,1,603
2029,2022-12-30 20:42:16,224,1,604
2030,2024-07-16 01:47:49,1490,4,604
2031,2023-12-20 23:36:29,701,1,605
2032,2023-04-02 08:10:56,907,4,605
2033,2023-09-16 22:47:42,1066,4,605
2034,2023-11-29 07:16:10,1473,2,605
2035,2023-08-06 12:46:08,356,3,607
2036,2024-10-23 16:59:13,462,3,607
2037,2023-10-06 23:38:11,622,4,607
2038,2022-11-21 16:00:49,846,2,607
2039,2024-09-14 03:20:00,1568,2,607
2040,2025-01-22 23:00:51,1265,4,608
2041,2024-07-15 07:04:19,1785,3,608
2042,2023-05-03 07:02:43,37,2,609
2043,2023-03-18 06:01:00,586,3,609
2044,2025-08-20 10:42:54,762,3,609
2045,2024-11-25 13:14:09,635,2,610
2046,2025-02-07 18:50:58,52,4,611
2047,2023-07-30 06:49:19,71,1,611
2048,2025-09-02 15:46:42,736,1,611
2049,2025-04-14 06:11:37,1034,3,611
2050,2023-01-20 07:28:31,1199,3,611
2051,2023-02-12 22:05:29,1332,4,611
2052,2023-06-11 00:15:46,1780,2,611
2053,2023-01-03 05:58:20,791,4,612
2054,2023-10-30 22:54:36,864,3,612
2055,2025-05-25 05:20:34,975,4,612
2056,2023-10-09 23:07:46,226,4,613
2057,2023-10-12 15:10:33,444,3,613
2058,2023-07-19 15:58:49,456,1,613
2059,2025-01-21 06:50:53,1472,4,613
2060,2022-11-13 18:05:34,1114,1,614
2061,2024-08-24 01:56:04,1872,3,614
2062,2024-02-29 01:43:19,13,3,615
2063,2022-12-08 23:06:43,458,1,615
2064,2025-01-09 23:25:56,31,3,616
2065,2024-10-08 05:00:32,35,4,616
2066,2025-01-27 12:04:54,1015,3,616
2067,2024-03-07 00:16:39,1921,4,616
2068,2025-06-10 00:20:32,247,2,617
2069,2024-06-08 11:48:35,558,1,617
2070,2024-01-06 13:06:21,853,2,617
2071,2025-01-14 06:31:40,1172,1,617
2072,2024-04-15 13:52:43,1374,2,617
2073,2024-10-28 20:44:54,1513,3,617
2074,2023-10-17 13:06:56,1609,4,617
2075,2023-04-24 22:15:50,280,4,618
2076,2023-06-23 00:46:49,541,2,618
2077,2024-11-17 14:15:09,1217,3,618
2078,2023-02-27 07:34:51,1478,3,618
2079,2025-09-25 23:33:57,1514,4,618
2080,2024-04-09 03:19:44,386,4,619
2081,2024-03-18 02:57:39,450,1,620
2082,2024-04-02 10:06:05,760,4,620
